---------------------------------------
Begin Slurm Prolog: Apr-26-2026 16:24:01
Job ID:    5064229
User ID:   pzolotarev3
Account:   coc
Job name:  nanochat-stage2b
Partition: ice-gpu
QOS:       coc-ice
---------------------------------------
=== Stage 2b: Pretraining (chunk 2 / auto-resume) ===
Base dir: /home/hice1/pzolotarev3/scratch/nanochat
Started: Sun Apr 26 16:24:02 EDT 2026
Resuming from step 2400

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA H200 | Peak FLOPS (BF16): 9.89e+14
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 90 (bf16 supported))
✓ Using Flash Attention 3 (Hopper GPU detected), efficient, new and awesome.
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 24,
  "n_head": 12,
  "n_kv_head": 12,
  "n_embd": 1536,
  "window_pattern": "SSSL",
  "use_xsa": false,
  "xsa_alpha": 1.0,
  "xsa_layer_indices": null
}
Resuming optimization from step 2400
Parameter counts:
wte                     : 50,331,648
value_embeds            : 603,979,776
lm_head                 : 50,331,648
transformer_matrices    : 679,478,976
scalars                 : 74
total                   : 1,384,122,122
Estimated FLOPs per token: 4.775225e+09
Auto-computed optimal batch size: 1,048,576 tokens
Scaling LRs by 1.4142 for batch size 1,048,576 (reference: 524,288)
Scaling weight decay from 0.280000 to 0.059738 for depth 24
Scaling the LR for the AdamW parameters ∝1/√(1536/768) = 0.707107
Calculated number of iterations from target data:param ratio: 5,568
Total number of training tokens: 5,838,471,168
Tokens : Scaling params ratio: 8.00
Total training FLOPs estimate: 2.788002e+19
Tokens / micro-batch / rank: 16 x 2048 = 32,768
Tokens / micro-batch: 65,536
Total batch size 1,048,576 => gradient accumulation steps: 16
step 02400/05568 (43.10%) | loss: 2.558742 | lrm: 0.88 | dt: 96388.49ms | tok/sec: 10,878 | bf16_mfu: 2.63 | epoch: 1 pq: 56 rg: 2 | total time: 204.21m | eta: 270.7m
step 02811/05568 (50.48%) | loss: 2.561888 | lrm: 0.77 | dt: 5182.19ms | tok/sec: 202,342 | bf16_mfu: 48.85 | epoch: 1 pq: 65 rg: 54 | total time: 239.63m | eta: 235.9m
step 02812/05568 (50.50%) | loss: 2.561418 | lrm: 0.77 | dt: 5145.59ms | tok/sec: 203,781 | bf16_mfu: 49.20 | epoch: 1 pq: 65 rg: 56 | total time: 239.72m | eta: 235.8m
step 02813/05568 (50.52%) | loss: 2.557452 | lrm: 0.77 | dt: 5615.20ms | tok/sec: 186,738 | bf16_mfu: 45.08 | epoch: 1 pq: 65 rg: 58 | total time: 239.81m | eta: 235.7m
step 02814/05568 (50.54%) | loss: 2.556491 | lrm: 0.77 | dt: 5101.40ms | tok/sec: 205,546 | bf16_mfu: 49.62 | epoch: 1 pq: 65 rg: 60 | total time: 239.89m | eta: 235.6m
step 02815/05568 (50.56%) | loss: 2.557848 | lrm: 0.77 | dt: 5190.59ms | tok/sec: 202,014 | bf16_mfu: 48.77 | epoch: 1 pq: 65 rg: 62 | total time: 239.98m | eta: 235.5m
step 02816/05568 (50.57%) | loss: 2.550662 | lrm: 0.77 | dt: 5126.17ms | tok/sec: 204,553 | bf16_mfu: 49.38 | epoch: 1 pq: 65 rg: 64 | total time: 240.07m | eta: 235.4m
step 02817/05568 (50.59%) | loss: 2.540261 | lrm: 0.77 | dt: 5189.58ms | tok/sec: 202,054 | bf16_mfu: 48.78 | epoch: 1 pq: 65 rg: 66 | total time: 240.15m | eta: 235.4m
step 02818/05568 (50.61%) | loss: 2.537936 | lrm: 0.77 | dt: 5174.94ms | tok/sec: 202,625 | bf16_mfu: 48.92 | epoch: 1 pq: 65 rg: 68 | total time: 240.24m | eta: 235.3m
step 02819/05568 (50.63%) | loss: 2.545881 | lrm: 0.77 | dt: 5199.09ms | tok/sec: 201,684 | bf16_mfu: 48.69 | epoch: 1 pq: 65 rg: 70 | total time: 240.32m | eta: 235.2m
step 02820/05568 (50.65%) | loss: 2.545388 | lrm: 0.77 | dt: 5165.54ms | tok/sec: 202,994 | bf16_mfu: 49.01 | epoch: 1 pq: 65 rg: 72 | total time: 240.41m | eta: 235.1m
step 02821/05568 (50.66%) | loss: 2.551266 | lrm: 0.77 | dt: 5155.00ms | tok/sec: 203,409 | bf16_mfu: 49.11 | epoch: 1 pq: 65 rg: 74 | total time: 240.50m | eta: 235.0m
step 02822/05568 (50.68%) | loss: 2.538737 | lrm: 0.77 | dt: 5256.76ms | tok/sec: 199,472 | bf16_mfu: 48.16 | epoch: 1 pq: 65 rg: 76 | total time: 240.58m | eta: 234.9m
step 02823/05568 (50.70%) | loss: 2.555855 | lrm: 0.77 | dt: 5234.43ms | tok/sec: 200,322 | bf16_mfu: 48.36 | epoch: 1 pq: 65 rg: 78 | total time: 240.67m | eta: 234.9m
step 02824/05568 (50.72%) | loss: 2.560006 | lrm: 0.77 | dt: 5273.48ms | tok/sec: 198,839 | bf16_mfu: 48.00 | epoch: 1 pq: 65 rg: 80 | total time: 240.76m | eta: 234.8m
step 02825/05568 (50.74%) | loss: 2.574290 | lrm: 0.77 | dt: 5159.63ms | tok/sec: 203,226 | bf16_mfu: 49.06 | epoch: 1 pq: 65 rg: 80 | total time: 240.85m | eta: 234.7m
step 02826/05568 (50.75%) | loss: 2.583772 | lrm: 0.77 | dt: 5169.46ms | tok/sec: 202,840 | bf16_mfu: 48.97 | epoch: 1 pq: 66 rg: 0 | total time: 240.93m | eta: 234.6m
step 02827/05568 (50.77%) | loss: 2.577000 | lrm: 0.77 | dt: 5184.54ms | tok/sec: 202,250 | bf16_mfu: 48.83 | epoch: 1 pq: 66 rg: 2 | total time: 241.02m | eta: 234.5m
step 02828/05568 (50.79%) | loss: 2.587775 | lrm: 0.77 | dt: 5161.06ms | tok/sec: 203,170 | bf16_mfu: 49.05 | epoch: 1 pq: 66 rg: 4 | total time: 241.10m | eta: 234.4m
step 02829/05568 (50.81%) | loss: 2.577340 | lrm: 0.77 | dt: 5133.37ms | tok/sec: 204,266 | bf16_mfu: 49.31 | epoch: 1 pq: 66 rg: 6 | total time: 241.19m | eta: 234.3m
step 02830/05568 (50.83%) | loss: 2.563585 | lrm: 0.77 | dt: 5152.43ms | tok/sec: 203,510 | bf16_mfu: 49.13 | epoch: 1 pq: 66 rg: 8 | total time: 241.28m | eta: 234.3m
step 02831/05568 (50.84%) | loss: 2.570795 | lrm: 0.77 | dt: 5172.03ms | tok/sec: 202,739 | bf16_mfu: 48.94 | epoch: 1 pq: 66 rg: 10 | total time: 241.36m | eta: 234.2m
step 02832/05568 (50.86%) | loss: 2.564795 | lrm: 0.77 | dt: 5181.45ms | tok/sec: 202,371 | bf16_mfu: 48.86 | epoch: 1 pq: 66 rg: 12 | total time: 241.45m | eta: 234.1m
step 02833/05568 (50.88%) | loss: 2.554845 | lrm: 0.77 | dt: 5176.04ms | tok/sec: 202,582 | bf16_mfu: 48.91 | epoch: 1 pq: 66 rg: 14 | total time: 241.53m | eta: 234.0m
step 02834/05568 (50.90%) | loss: 2.575267 | lrm: 0.77 | dt: 5139.59ms | tok/sec: 204,019 | bf16_mfu: 49.25 | epoch: 1 pq: 66 rg: 16 | total time: 241.62m | eta: 233.9m
step 02835/05568 (50.92%) | loss: 2.575451 | lrm: 0.77 | dt: 5131.29ms | tok/sec: 204,349 | bf16_mfu: 49.33 | epoch: 1 pq: 66 rg: 18 | total time: 241.71m | eta: 233.8m
step 02836/05568 (50.93%) | loss: 2.579261 | lrm: 0.77 | dt: 5244.36ms | tok/sec: 199,943 | bf16_mfu: 48.27 | epoch: 1 pq: 66 rg: 20 | total time: 241.79m | eta: 233.8m
step 02837/05568 (50.95%) | loss: 2.572333 | lrm: 0.77 | dt: 5144.47ms | tok/sec: 203,825 | bf16_mfu: 49.21 | epoch: 1 pq: 66 rg: 22 | total time: 241.88m | eta: 233.7m
step 02838/05568 (50.97%) | loss: 2.571336 | lrm: 0.77 | dt: 5169.37ms | tok/sec: 202,844 | bf16_mfu: 48.97 | epoch: 1 pq: 66 rg: 24 | total time: 241.97m | eta: 233.6m
step 02839/05568 (50.99%) | loss: 2.544126 | lrm: 0.77 | dt: 5147.66ms | tok/sec: 203,699 | bf16_mfu: 49.18 | epoch: 1 pq: 66 rg: 26 | total time: 242.05m | eta: 233.5m
step 02840/05568 (51.01%) | loss: 2.544660 | lrm: 0.77 | dt: 5115.36ms | tok/sec: 204,985 | bf16_mfu: 49.49 | epoch: 1 pq: 66 rg: 28 | total time: 242.14m | eta: 233.4m
step 02841/05568 (51.02%) | loss: 2.550519 | lrm: 0.77 | dt: 5138.45ms | tok/sec: 204,064 | bf16_mfu: 49.26 | epoch: 1 pq: 66 rg: 30 | total time: 242.22m | eta: 233.3m
step 02842/05568 (51.04%) | loss: 2.563371 | lrm: 0.77 | dt: 5185.66ms | tok/sec: 202,206 | bf16_mfu: 48.82 | epoch: 1 pq: 66 rg: 32 | total time: 242.31m | eta: 233.2m
step 02843/05568 (51.06%) | loss: 2.591285 | lrm: 0.77 | dt: 5156.13ms | tok/sec: 203,364 | bf16_mfu: 49.10 | epoch: 1 pq: 66 rg: 34 | total time: 242.39m | eta: 233.2m
step 02844/05568 (51.08%) | loss: 2.573830 | lrm: 0.77 | dt: 5182.88ms | tok/sec: 202,315 | bf16_mfu: 48.84 | epoch: 1 pq: 66 rg: 36 | total time: 242.48m | eta: 233.1m
step 02845/05568 (51.10%) | loss: 2.591047 | lrm: 0.76 | dt: 5142.32ms | tok/sec: 203,911 | bf16_mfu: 49.23 | epoch: 1 pq: 66 rg: 38 | total time: 242.57m | eta: 233.0m
step 02846/05568 (51.11%) | loss: 2.580888 | lrm: 0.76 | dt: 5156.63ms | tok/sec: 203,345 | bf16_mfu: 49.09 | epoch: 1 pq: 66 rg: 40 | total time: 242.65m | eta: 232.9m
step 02847/05568 (51.13%) | loss: 2.573764 | lrm: 0.76 | dt: 5170.89ms | tok/sec: 202,784 | bf16_mfu: 48.96 | epoch: 1 pq: 66 rg: 42 | total time: 242.74m | eta: 232.8m
step 02848/05568 (51.15%) | loss: 2.556451 | lrm: 0.76 | dt: 5149.37ms | tok/sec: 203,631 | bf16_mfu: 49.16 | epoch: 1 pq: 66 rg: 44 | total time: 242.82m | eta: 232.7m
step 02849/05568 (51.17%) | loss: 2.551305 | lrm: 0.76 | dt: 5144.45ms | tok/sec: 203,826 | bf16_mfu: 49.21 | epoch: 1 pq: 66 rg: 46 | total time: 242.91m | eta: 232.6m
step 02850/05568 (51.19%) | loss: 2.541187 | lrm: 0.76 | dt: 5190.12ms | tok/sec: 202,032 | bf16_mfu: 48.77 | epoch: 1 pq: 66 rg: 48 | total time: 243.00m | eta: 232.6m
step 02851/05568 (51.20%) | loss: 2.523784 | lrm: 0.76 | dt: 5158.55ms | tok/sec: 203,269 | bf16_mfu: 49.07 | epoch: 1 pq: 66 rg: 50 | total time: 243.08m | eta: 232.5m
step 02852/05568 (51.22%) | loss: 2.538557 | lrm: 0.76 | dt: 5171.29ms | tok/sec: 202,768 | bf16_mfu: 48.95 | epoch: 1 pq: 66 rg: 50 | total time: 243.17m | eta: 232.4m
step 02853/05568 (51.24%) | loss: 2.537802 | lrm: 0.76 | dt: 5133.03ms | tok/sec: 204,280 | bf16_mfu: 49.32 | epoch: 1 pq: 66 rg: 52 | total time: 243.25m | eta: 232.3m
step 02854/05568 (51.26%) | loss: 2.524487 | lrm: 0.76 | dt: 5263.84ms | tok/sec: 199,203 | bf16_mfu: 48.09 | epoch: 1 pq: 66 rg: 54 | total time: 243.34m | eta: 232.2m
step 02855/05568 (51.28%) | loss: 2.513245 | lrm: 0.76 | dt: 5140.43ms | tok/sec: 203,986 | bf16_mfu: 49.25 | epoch: 1 pq: 66 rg: 56 | total time: 243.43m | eta: 232.1m
step 02856/05568 (51.29%) | loss: 2.517769 | lrm: 0.76 | dt: 5165.11ms | tok/sec: 203,011 | bf16_mfu: 49.01 | epoch: 1 pq: 66 rg: 58 | total time: 243.51m | eta: 232.0m
step 02857/05568 (51.31%) | loss: 2.504642 | lrm: 0.76 | dt: 5140.88ms | tok/sec: 203,968 | bf16_mfu: 49.24 | epoch: 1 pq: 66 rg: 60 | total time: 243.60m | eta: 232.0m
step 02858/05568 (51.33%) | loss: 2.512566 | lrm: 0.76 | dt: 5192.35ms | tok/sec: 201,946 | bf16_mfu: 48.75 | epoch: 1 pq: 66 rg: 62 | total time: 243.69m | eta: 231.9m
step 02859/05568 (51.35%) | loss: 2.516640 | lrm: 0.76 | dt: 5164.54ms | tok/sec: 203,033 | bf16_mfu: 49.02 | epoch: 1 pq: 66 rg: 64 | total time: 243.77m | eta: 231.8m
step 02860/05568 (51.36%) | loss: 2.524255 | lrm: 0.76 | dt: 5185.83ms | tok/sec: 202,200 | bf16_mfu: 48.81 | epoch: 1 pq: 66 rg: 66 | total time: 243.86m | eta: 231.7m
step 02861/05568 (51.38%) | loss: 2.527557 | lrm: 0.76 | dt: 5158.94ms | tok/sec: 203,254 | bf16_mfu: 49.07 | epoch: 1 pq: 66 rg: 68 | total time: 243.94m | eta: 231.6m
step 02862/05568 (51.40%) | loss: 2.532904 | lrm: 0.76 | dt: 5148.53ms | tok/sec: 203,665 | bf16_mfu: 49.17 | epoch: 1 pq: 66 rg: 70 | total time: 244.03m | eta: 231.5m
step 02863/05568 (51.42%) | loss: 2.544632 | lrm: 0.76 | dt: 5128.13ms | tok/sec: 204,475 | bf16_mfu: 49.36 | epoch: 1 pq: 66 rg: 72 | total time: 244.12m | eta: 231.5m
step 02864/05568 (51.44%) | loss: 2.541428 | lrm: 0.76 | dt: 5227.76ms | tok/sec: 200,578 | bf16_mfu: 48.42 | epoch: 1 pq: 66 rg: 74 | total time: 244.20m | eta: 231.4m
step 02865/05568 (51.45%) | loss: 2.536220 | lrm: 0.76 | dt: 5151.55ms | tok/sec: 203,545 | bf16_mfu: 49.14 | epoch: 1 pq: 66 rg: 76 | total time: 244.29m | eta: 231.3m
step 02866/05568 (51.47%) | loss: 2.544897 | lrm: 0.76 | dt: 5149.61ms | tok/sec: 203,622 | bf16_mfu: 49.16 | epoch: 1 pq: 66 rg: 78 | total time: 244.37m | eta: 231.2m
step 02867/05568 (51.49%) | loss: 2.534607 | lrm: 0.76 | dt: 5163.99ms | tok/sec: 203,055 | bf16_mfu: 49.02 | epoch: 1 pq: 66 rg: 80 | total time: 244.46m | eta: 231.1m
step 02868/05568 (51.51%) | loss: 2.533137 | lrm: 0.76 | dt: 5204.48ms | tok/sec: 201,475 | bf16_mfu: 48.64 | epoch: 1 pq: 67 rg: 0 | total time: 244.55m | eta: 231.0m
step 02869/05568 (51.53%) | loss: 2.536242 | lrm: 0.76 | dt: 5170.00ms | tok/sec: 202,819 | bf16_mfu: 48.96 | epoch: 1 pq: 67 rg: 2 | total time: 244.63m | eta: 230.9m
step 02870/05568 (51.54%) | loss: 2.540928 | lrm: 0.76 | dt: 5176.23ms | tok/sec: 202,575 | bf16_mfu: 48.91 | epoch: 1 pq: 67 rg: 4 | total time: 244.72m | eta: 230.9m
step 02871/05568 (51.56%) | loss: 2.539989 | lrm: 0.76 | dt: 5178.43ms | tok/sec: 202,489 | bf16_mfu: 48.88 | epoch: 1 pq: 67 rg: 6 | total time: 244.81m | eta: 230.8m
step 02872/05568 (51.58%) | loss: 2.551452 | lrm: 0.76 | dt: 5294.67ms | tok/sec: 198,043 | bf16_mfu: 47.81 | epoch: 1 pq: 67 rg: 8 | total time: 244.89m | eta: 230.7m
step 02873/05568 (51.60%) | loss: 2.554195 | lrm: 0.76 | dt: 5144.09ms | tok/sec: 203,841 | bf16_mfu: 49.21 | epoch: 1 pq: 67 rg: 10 | total time: 244.98m | eta: 230.6m
step 02874/05568 (51.62%) | loss: 2.548434 | lrm: 0.76 | dt: 5126.99ms | tok/sec: 204,520 | bf16_mfu: 49.37 | epoch: 1 pq: 67 rg: 12 | total time: 245.07m | eta: 230.5m
step 02875/05568 (51.63%) | loss: 2.552725 | lrm: 0.76 | dt: 5112.18ms | tok/sec: 205,113 | bf16_mfu: 49.52 | epoch: 1 pq: 67 rg: 14 | total time: 245.15m | eta: 230.4m
step 02876/05568 (51.65%) | loss: 2.565984 | lrm: 0.76 | dt: 5221.50ms | tok/sec: 200,818 | bf16_mfu: 48.48 | epoch: 1 pq: 67 rg: 16 | total time: 245.24m | eta: 230.3m
step 02877/05568 (51.67%) | loss: 2.564655 | lrm: 0.76 | dt: 5229.21ms | tok/sec: 200,522 | bf16_mfu: 48.41 | epoch: 1 pq: 67 rg: 18 | total time: 245.32m | eta: 230.3m
step 02878/05568 (51.69%) | loss: 2.569383 | lrm: 0.76 | dt: 5178.22ms | tok/sec: 202,497 | bf16_mfu: 48.89 | epoch: 1 pq: 67 rg: 20 | total time: 245.41m | eta: 230.2m
step 02879/05568 (51.71%) | loss: 2.572218 | lrm: 0.76 | dt: 5179.98ms | tok/sec: 202,428 | bf16_mfu: 48.87 | epoch: 1 pq: 67 rg: 22 | total time: 245.50m | eta: 230.1m
step 02880/05568 (51.72%) | loss: 2.572663 | lrm: 0.76 | dt: 5152.61ms | tok/sec: 203,503 | bf16_mfu: 49.13 | epoch: 1 pq: 67 rg: 24 | total time: 245.58m | eta: 230.0m
step 02881/05568 (51.74%) | loss: 2.565754 | lrm: 0.76 | dt: 5114.19ms | tok/sec: 205,032 | bf16_mfu: 49.50 | epoch: 1 pq: 67 rg: 26 | total time: 245.67m | eta: 229.9m
step 02882/05568 (51.76%) | loss: 2.557290 | lrm: 0.76 | dt: 5095.92ms | tok/sec: 205,767 | bf16_mfu: 49.68 | epoch: 1 pq: 67 rg: 28 | total time: 245.75m | eta: 229.8m
step 02883/05568 (51.78%) | loss: 2.568068 | lrm: 0.75 | dt: 5125.93ms | tok/sec: 204,562 | bf16_mfu: 49.38 | epoch: 1 pq: 67 rg: 30 | total time: 245.84m | eta: 229.8m
step 02884/05568 (51.80%) | loss: 2.562549 | lrm: 0.75 | dt: 5150.50ms | tok/sec: 203,587 | bf16_mfu: 49.15 | epoch: 1 pq: 67 rg: 32 | total time: 245.92m | eta: 229.7m
step 02885/05568 (51.81%) | loss: 2.566791 | lrm: 0.75 | dt: 5120.62ms | tok/sec: 204,775 | bf16_mfu: 49.44 | epoch: 1 pq: 67 rg: 34 | total time: 246.01m | eta: 229.6m
step 02886/05568 (51.83%) | loss: 2.567510 | lrm: 0.75 | dt: 5146.86ms | tok/sec: 203,731 | bf16_mfu: 49.18 | epoch: 1 pq: 67 rg: 34 | total time: 246.10m | eta: 229.5m
step 02887/05568 (51.85%) | loss: 2.586497 | lrm: 0.75 | dt: 5118.54ms | tok/sec: 204,858 | bf16_mfu: 49.46 | epoch: 1 pq: 67 rg: 36 | total time: 246.18m | eta: 229.4m
step 02888/05568 (51.87%) | loss: 2.584547 | lrm: 0.75 | dt: 5165.97ms | tok/sec: 202,977 | bf16_mfu: 49.00 | epoch: 1 pq: 67 rg: 38 | total time: 246.27m | eta: 229.3m
step 02889/05568 (51.89%) | loss: 2.573926 | lrm: 0.75 | dt: 5157.15ms | tok/sec: 203,324 | bf16_mfu: 49.09 | epoch: 1 pq: 67 rg: 40 | total time: 246.35m | eta: 229.2m
step 02890/05568 (51.90%) | loss: 2.558844 | lrm: 0.75 | dt: 5154.19ms | tok/sec: 203,441 | bf16_mfu: 49.11 | epoch: 1 pq: 67 rg: 42 | total time: 246.44m | eta: 229.2m
step 02891/05568 (51.92%) | loss: 2.573992 | lrm: 0.75 | dt: 5141.68ms | tok/sec: 203,936 | bf16_mfu: 49.23 | epoch: 1 pq: 67 rg: 44 | total time: 246.52m | eta: 229.1m
step 02892/05568 (51.94%) | loss: 2.578579 | lrm: 0.75 | dt: 5214.93ms | tok/sec: 201,071 | bf16_mfu: 48.54 | epoch: 1 pq: 67 rg: 46 | total time: 246.61m | eta: 229.0m
step 02893/05568 (51.96%) | loss: 2.574052 | lrm: 0.75 | dt: 5149.55ms | tok/sec: 203,624 | bf16_mfu: 49.16 | epoch: 1 pq: 67 rg: 48 | total time: 246.70m | eta: 228.9m
step 02894/05568 (51.98%) | loss: 2.564576 | lrm: 0.75 | dt: 5151.53ms | tok/sec: 203,546 | bf16_mfu: 49.14 | epoch: 1 pq: 67 rg: 50 | total time: 246.78m | eta: 228.8m
step 02895/05568 (51.99%) | loss: 2.543567 | lrm: 0.75 | dt: 5214.43ms | tok/sec: 201,091 | bf16_mfu: 48.55 | epoch: 1 pq: 67 rg: 52 | total time: 246.87m | eta: 228.7m
step 02896/05568 (52.01%) | loss: 2.538283 | lrm: 0.75 | dt: 5144.30ms | tok/sec: 203,832 | bf16_mfu: 49.21 | epoch: 1 pq: 67 rg: 54 | total time: 246.96m | eta: 228.6m
step 02897/05568 (52.03%) | loss: 2.547043 | lrm: 0.75 | dt: 5116.66ms | tok/sec: 204,933 | bf16_mfu: 49.47 | epoch: 1 pq: 67 rg: 56 | total time: 247.04m | eta: 228.6m
step 02898/05568 (52.05%) | loss: 2.560607 | lrm: 0.75 | dt: 5196.79ms | tok/sec: 201,773 | bf16_mfu: 48.71 | epoch: 1 pq: 67 rg: 58 | total time: 247.13m | eta: 228.5m
step 02899/05568 (52.07%) | loss: 2.550648 | lrm: 0.75 | dt: 5151.49ms | tok/sec: 203,548 | bf16_mfu: 49.14 | epoch: 1 pq: 67 rg: 60 | total time: 247.21m | eta: 228.4m
step 02900/05568 (52.08%) | loss: 2.536713 | lrm: 0.75 | dt: 5398.25ms | tok/sec: 194,243 | bf16_mfu: 46.89 | epoch: 1 pq: 67 rg: 62 | total time: 247.30m | eta: 228.3m
step 02901/05568 (52.10%) | loss: 2.546546 | lrm: 0.75 | dt: 5405.56ms | tok/sec: 193,980 | bf16_mfu: 46.83 | epoch: 1 pq: 67 rg: 64 | total time: 247.39m | eta: 228.2m
step 02902/05568 (52.12%) | loss: 2.542177 | lrm: 0.75 | dt: 5145.09ms | tok/sec: 203,801 | bf16_mfu: 49.20 | epoch: 1 pq: 67 rg: 66 | total time: 247.48m | eta: 228.1m
step 02903/05568 (52.14%) | loss: 2.543745 | lrm: 0.75 | dt: 5201.78ms | tok/sec: 201,580 | bf16_mfu: 48.66 | epoch: 1 pq: 67 rg: 68 | total time: 247.57m | eta: 228.1m
step 02904/05568 (52.16%) | loss: 2.547628 | lrm: 0.75 | dt: 5164.51ms | tok/sec: 203,035 | bf16_mfu: 49.02 | epoch: 1 pq: 67 rg: 70 | total time: 247.65m | eta: 228.0m
step 02905/05568 (52.17%) | loss: 2.534182 | lrm: 0.75 | dt: 5133.20ms | tok/sec: 204,273 | bf16_mfu: 49.31 | epoch: 1 pq: 67 rg: 72 | total time: 247.74m | eta: 227.9m
step 02906/05568 (52.19%) | loss: 2.518932 | lrm: 0.75 | dt: 5173.54ms | tok/sec: 202,680 | bf16_mfu: 48.93 | epoch: 1 pq: 67 rg: 74 | total time: 247.82m | eta: 227.8m
step 02907/05568 (52.21%) | loss: 2.513447 | lrm: 0.75 | dt: 5166.44ms | tok/sec: 202,959 | bf16_mfu: 49.00 | epoch: 1 pq: 67 rg: 76 | total time: 247.91m | eta: 227.7m
step 02908/05568 (52.23%) | loss: 2.515450 | lrm: 0.75 | dt: 5136.62ms | tok/sec: 204,137 | bf16_mfu: 49.28 | epoch: 1 pq: 67 rg: 78 | total time: 248.00m | eta: 227.6m
step 02909/05568 (52.24%) | loss: 2.514601 | lrm: 0.75 | dt: 5116.67ms | tok/sec: 204,933 | bf16_mfu: 49.47 | epoch: 1 pq: 67 rg: 80 | total time: 248.08m | eta: 227.5m
step 02910/05568 (52.26%) | loss: 2.513444 | lrm: 0.75 | dt: 5115.49ms | tok/sec: 204,980 | bf16_mfu: 49.49 | epoch: 1 pq: 67 rg: 82 | total time: 248.17m | eta: 227.5m
step 02911/05568 (52.28%) | loss: 2.491169 | lrm: 0.75 | dt: 5122.99ms | tok/sec: 204,680 | bf16_mfu: 49.41 | epoch: 1 pq: 68 rg: 0 | total time: 248.25m | eta: 227.4m
step 02912/05568 (52.30%) | loss: 2.489489 | lrm: 0.75 | dt: 5163.64ms | tok/sec: 203,069 | bf16_mfu: 49.02 | epoch: 1 pq: 68 rg: 2 | total time: 248.34m | eta: 227.3m
step 02913/05568 (52.32%) | loss: 2.497242 | lrm: 0.75 | dt: 5292.84ms | tok/sec: 198,112 | bf16_mfu: 47.83 | epoch: 1 pq: 68 rg: 4 | total time: 248.43m | eta: 227.2m
step 02914/05568 (52.33%) | loss: 2.495038 | lrm: 0.75 | dt: 6642.33ms | tok/sec: 157,862 | bf16_mfu: 38.11 | epoch: 1 pq: 68 rg: 6 | total time: 248.54m | eta: 227.1m
step 02915/05568 (52.35%) | loss: 2.508372 | lrm: 0.75 | dt: 5101.26ms | tok/sec: 205,552 | bf16_mfu: 49.62 | epoch: 1 pq: 68 rg: 8 | total time: 248.62m | eta: 227.1m
step 02916/05568 (52.37%) | loss: 2.515905 | lrm: 0.75 | dt: 5136.22ms | tok/sec: 204,153 | bf16_mfu: 49.29 | epoch: 1 pq: 68 rg: 10 | total time: 248.71m | eta: 227.0m
step 02917/05568 (52.39%) | loss: 2.514920 | lrm: 0.75 | dt: 5125.66ms | tok/sec: 204,573 | bf16_mfu: 49.39 | epoch: 1 pq: 68 rg: 12 | total time: 248.79m | eta: 226.9m
step 02918/05568 (52.41%) | loss: 2.535250 | lrm: 0.75 | dt: 5113.82ms | tok/sec: 205,047 | bf16_mfu: 49.50 | epoch: 1 pq: 68 rg: 14 | total time: 248.88m | eta: 226.8m
step 02919/05568 (52.42%) | loss: 2.547292 | lrm: 0.75 | dt: 5108.37ms | tok/sec: 205,266 | bf16_mfu: 49.55 | epoch: 1 pq: 68 rg: 16 | total time: 248.96m | eta: 226.7m
step 02920/05568 (52.44%) | loss: 2.542714 | lrm: 0.75 | dt: 5155.57ms | tok/sec: 203,387 | bf16_mfu: 49.10 | epoch: 1 pq: 68 rg: 18 | total time: 249.05m | eta: 226.6m
step 02921/05568 (52.46%) | loss: 2.546907 | lrm: 0.74 | dt: 5166.23ms | tok/sec: 202,967 | bf16_mfu: 49.00 | epoch: 1 pq: 68 rg: 20 | total time: 249.14m | eta: 226.5m
step 02922/05568 (52.48%) | loss: 2.538801 | lrm: 0.74 | dt: 5248.63ms | tok/sec: 199,780 | bf16_mfu: 48.23 | epoch: 1 pq: 68 rg: 22 | total time: 249.22m | eta: 226.5m
step 02923/05568 (52.50%) | loss: 2.543647 | lrm: 0.74 | dt: 5224.96ms | tok/sec: 200,686 | bf16_mfu: 48.45 | epoch: 1 pq: 68 rg: 22 | total time: 249.31m | eta: 226.4m
step 02924/05568 (52.51%) | loss: 2.559472 | lrm: 0.74 | dt: 5147.59ms | tok/sec: 203,702 | bf16_mfu: 49.18 | epoch: 1 pq: 68 rg: 24 | total time: 249.40m | eta: 226.3m
step 02925/05568 (52.53%) | loss: 2.560617 | lrm: 0.74 | dt: 5167.52ms | tok/sec: 202,916 | bf16_mfu: 48.99 | epoch: 1 pq: 68 rg: 26 | total time: 249.48m | eta: 226.2m
