---------------------------------------
Begin Slurm Prolog: Apr-27-2026 11:34:48
Job ID:    5064230
User ID:   pzolotarev3
Account:   coc
Job name:  nanochat-stage2c
Partition: ice-gpu
QOS:       coc-ice
---------------------------------------
=== Stage 2c: Pretraining (chunk 3 / auto-resume) ===
Base dir: /home/hice1/pzolotarev3/scratch/nanochat
Started: Mon Apr 27 11:34:48 EDT 2026
Resuming from step 4800

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA H100 80GB HBM3 | Peak FLOPS (BF16): 9.89e+14
COMPUTE_DTYPE: torch.bfloat16 (auto-detected: CUDA SM 90 (bf16 supported))
✓ Using Flash Attention 3 (Hopper GPU detected), efficient, new and awesome.
Vocab size: 32,768
Model config:
{
  "sequence_len": 2048,
  "vocab_size": 32768,
  "n_layer": 24,
  "n_head": 12,
  "n_kv_head": 12,
  "n_embd": 1536,
  "window_pattern": "SSSL",
  "use_xsa": false,
  "xsa_alpha": 1.0,
  "xsa_layer_indices": null
}
Resuming optimization from step 4800
Parameter counts:
wte                     : 50,331,648
value_embeds            : 603,979,776
lm_head                 : 50,331,648
transformer_matrices    : 679,478,976
scalars                 : 74
total                   : 1,384,122,122
Estimated FLOPs per token: 4.775225e+09
Auto-computed optimal batch size: 1,048,576 tokens
Scaling LRs by 1.4142 for batch size 1,048,576 (reference: 524,288)
Scaling weight decay from 0.280000 to 0.059738 for depth 24
Scaling the LR for the AdamW parameters ∝1/√(1536/768) = 0.707107
Calculated number of iterations from target data:param ratio: 5,568
Total number of training tokens: 5,838,471,168
Tokens : Scaling params ratio: 8.00
Total training FLOPs estimate: 2.788002e+19
Tokens / micro-batch / rank: 16 x 2048 = 32,768
Tokens / micro-batch: 65,536
Total batch size 1,048,576 => gradient accumulation steps: 16
step 04800/05568 (86.21%) | loss: 2.389135 | lrm: 0.25 | dt: 101053.03ms | tok/sec: 10,376 | bf16_mfu: 2.51 | epoch: 1 pq: 111 rg: 78 | total time: 413.12m | eta: 66.2m
step 04903/05568 (88.06%) | loss: 2.396303 | lrm: 0.22 | dt: 5118.04ms | tok/sec: 204,878 | bf16_mfu: 49.46 | epoch: 1 pq: 114 rg: 30 | total time: 421.80m | eta: 57.3m
step 04904/05568 (88.07%) | loss: 2.386082 | lrm: 0.22 | dt: 5037.44ms | tok/sec: 208,156 | bf16_mfu: 50.25 | epoch: 1 pq: 114 rg: 32 | total time: 421.88m | eta: 57.2m
step 04905/05568 (88.09%) | loss: 2.373089 | lrm: 0.22 | dt: 5053.39ms | tok/sec: 207,499 | bf16_mfu: 50.09 | epoch: 1 pq: 114 rg: 34 | total time: 421.97m | eta: 57.2m
step 04906/05568 (88.11%) | loss: 2.371931 | lrm: 0.22 | dt: 5062.34ms | tok/sec: 207,132 | bf16_mfu: 50.01 | epoch: 1 pq: 114 rg: 36 | total time: 422.05m | eta: 57.1m
step 04907/05568 (88.13%) | loss: 2.377485 | lrm: 0.22 | dt: 5053.82ms | tok/sec: 207,482 | bf16_mfu: 50.09 | epoch: 1 pq: 114 rg: 38 | total time: 422.13m | eta: 57.0m
step 04908/05568 (88.15%) | loss: 2.363519 | lrm: 0.22 | dt: 5067.46ms | tok/sec: 206,923 | bf16_mfu: 49.95 | epoch: 1 pq: 114 rg: 40 | total time: 422.22m | eta: 56.9m
step 04909/05568 (88.16%) | loss: 2.378496 | lrm: 0.22 | dt: 5058.76ms | tok/sec: 207,279 | bf16_mfu: 50.04 | epoch: 1 pq: 114 rg: 42 | total time: 422.30m | eta: 56.8m
step 04910/05568 (88.18%) | loss: 2.368438 | lrm: 0.22 | dt: 5631.34ms | tok/sec: 186,203 | bf16_mfu: 44.95 | epoch: 1 pq: 114 rg: 44 | total time: 422.40m | eta: 56.7m
step 04911/05568 (88.20%) | loss: 2.386647 | lrm: 0.22 | dt: 5019.41ms | tok/sec: 208,904 | bf16_mfu: 50.43 | epoch: 1 pq: 114 rg: 46 | total time: 422.48m | eta: 56.6m
step 04912/05568 (88.22%) | loss: 2.393848 | lrm: 0.22 | dt: 5057.88ms | tok/sec: 207,315 | bf16_mfu: 50.05 | epoch: 1 pq: 114 rg: 48 | total time: 422.57m | eta: 56.5m
step 04913/05568 (88.24%) | loss: 2.412121 | lrm: 0.22 | dt: 5060.69ms | tok/sec: 207,200 | bf16_mfu: 50.02 | epoch: 1 pq: 114 rg: 50 | total time: 422.65m | eta: 56.5m
step 04914/05568 (88.25%) | loss: 2.408034 | lrm: 0.22 | dt: 5051.63ms | tok/sec: 207,571 | bf16_mfu: 50.11 | epoch: 1 pq: 114 rg: 52 | total time: 422.73m | eta: 56.4m
step 04915/05568 (88.27%) | loss: 2.404464 | lrm: 0.22 | dt: 5058.48ms | tok/sec: 207,290 | bf16_mfu: 50.04 | epoch: 1 pq: 114 rg: 54 | total time: 422.82m | eta: 56.3m
step 04916/05568 (88.29%) | loss: 2.418726 | lrm: 0.22 | dt: 5047.82ms | tok/sec: 207,728 | bf16_mfu: 50.15 | epoch: 1 pq: 114 rg: 56 | total time: 422.90m | eta: 56.2m
step 04917/05568 (88.31%) | loss: 2.419129 | lrm: 0.22 | dt: 5060.10ms | tok/sec: 207,224 | bf16_mfu: 50.03 | epoch: 1 pq: 114 rg: 58 | total time: 422.99m | eta: 56.1m
step 04918/05568 (88.33%) | loss: 2.410567 | lrm: 0.22 | dt: 5658.80ms | tok/sec: 185,299 | bf16_mfu: 44.73 | epoch: 1 pq: 114 rg: 60 | total time: 423.08m | eta: 56.0m
step 04919/05568 (88.34%) | loss: 2.421822 | lrm: 0.22 | dt: 5056.39ms | tok/sec: 207,376 | bf16_mfu: 50.06 | epoch: 1 pq: 114 rg: 62 | total time: 423.17m | eta: 55.9m
step 04920/05568 (88.36%) | loss: 2.424939 | lrm: 0.22 | dt: 6704.63ms | tok/sec: 156,395 | bf16_mfu: 37.76 | epoch: 1 pq: 114 rg: 64 | total time: 423.28m | eta: 55.9m
step 04921/05568 (88.38%) | loss: 2.418627 | lrm: 0.22 | dt: 5021.06ms | tok/sec: 208,835 | bf16_mfu: 50.42 | epoch: 1 pq: 114 rg: 66 | total time: 423.36m | eta: 55.8m
step 04922/05568 (88.40%) | loss: 2.433603 | lrm: 0.22 | dt: 5048.37ms | tok/sec: 207,705 | bf16_mfu: 50.14 | epoch: 1 pq: 114 rg: 68 | total time: 423.44m | eta: 55.7m
step 04923/05568 (88.42%) | loss: 2.448796 | lrm: 0.22 | dt: 5050.43ms | tok/sec: 207,621 | bf16_mfu: 50.12 | epoch: 1 pq: 114 rg: 70 | total time: 423.53m | eta: 55.6m
step 04924/05568 (88.43%) | loss: 2.442884 | lrm: 0.22 | dt: 5058.69ms | tok/sec: 207,282 | bf16_mfu: 50.04 | epoch: 1 pq: 114 rg: 72 | total time: 423.61m | eta: 55.5m
step 04925/05568 (88.45%) | loss: 2.435898 | lrm: 0.22 | dt: 5059.03ms | tok/sec: 207,268 | bf16_mfu: 50.04 | epoch: 1 pq: 114 rg: 74 | total time: 423.70m | eta: 55.4m
step 04926/05568 (88.47%) | loss: 2.415176 | lrm: 0.22 | dt: 5061.74ms | tok/sec: 207,157 | bf16_mfu: 50.01 | epoch: 1 pq: 114 rg: 76 | total time: 423.78m | eta: 55.3m
step 04927/05568 (88.49%) | loss: 2.412186 | lrm: 0.22 | dt: 5070.18ms | tok/sec: 206,812 | bf16_mfu: 49.93 | epoch: 1 pq: 114 rg: 78 | total time: 423.87m | eta: 55.3m
step 04928/05568 (88.51%) | loss: 2.415037 | lrm: 0.22 | dt: 5065.38ms | tok/sec: 207,008 | bf16_mfu: 49.98 | epoch: 1 pq: 114 rg: 80 | total time: 423.95m | eta: 55.2m
step 04929/05568 (88.52%) | loss: 2.435130 | lrm: 0.22 | dt: 5067.68ms | tok/sec: 206,914 | bf16_mfu: 49.95 | epoch: 1 pq: 114 rg: 82 | total time: 424.04m | eta: 55.1m
step 04930/05568 (88.54%) | loss: 2.430214 | lrm: 0.22 | dt: 5066.87ms | tok/sec: 206,947 | bf16_mfu: 49.96 | epoch: 1 pq: 115 rg: 0 | total time: 424.12m | eta: 55.0m
step 04931/05568 (88.56%) | loss: 2.405241 | lrm: 0.22 | dt: 5074.00ms | tok/sec: 206,656 | bf16_mfu: 49.89 | epoch: 1 pq: 115 rg: 2 | total time: 424.20m | eta: 54.9m
step 04932/05568 (88.58%) | loss: 2.397663 | lrm: 0.22 | dt: 5072.75ms | tok/sec: 206,707 | bf16_mfu: 49.90 | epoch: 1 pq: 115 rg: 2 | total time: 424.29m | eta: 54.8m
step 04933/05568 (88.60%) | loss: 2.395116 | lrm: 0.22 | dt: 5063.68ms | tok/sec: 207,077 | bf16_mfu: 49.99 | epoch: 1 pq: 115 rg: 4 | total time: 424.37m | eta: 54.7m
step 04934/05568 (88.61%) | loss: 2.414388 | lrm: 0.22 | dt: 5068.71ms | tok/sec: 206,872 | bf16_mfu: 49.94 | epoch: 1 pq: 115 rg: 6 | total time: 424.46m | eta: 54.7m
step 04935/05568 (88.63%) | loss: 2.412108 | lrm: 0.22 | dt: 5071.59ms | tok/sec: 206,754 | bf16_mfu: 49.91 | epoch: 1 pq: 115 rg: 8 | total time: 424.54m | eta: 54.6m
step 04936/05568 (88.65%) | loss: 2.393521 | lrm: 0.22 | dt: 5063.43ms | tok/sec: 207,087 | bf16_mfu: 49.99 | epoch: 1 pq: 115 rg: 10 | total time: 424.63m | eta: 54.5m
step 04937/05568 (88.67%) | loss: 2.417457 | lrm: 0.22 | dt: 5065.98ms | tok/sec: 206,983 | bf16_mfu: 49.97 | epoch: 1 pq: 115 rg: 12 | total time: 424.71m | eta: 54.4m
step 04938/05568 (88.69%) | loss: 2.406610 | lrm: 0.22 | dt: 5068.11ms | tok/sec: 206,896 | bf16_mfu: 49.95 | epoch: 1 pq: 115 rg: 14 | total time: 424.80m | eta: 54.3m
step 04939/05568 (88.70%) | loss: 2.406072 | lrm: 0.22 | dt: 5071.86ms | tok/sec: 206,743 | bf16_mfu: 49.91 | epoch: 1 pq: 115 rg: 16 | total time: 424.88m | eta: 54.2m
step 04940/05568 (88.72%) | loss: 2.408239 | lrm: 0.21 | dt: 5073.33ms | tok/sec: 206,683 | bf16_mfu: 49.90 | epoch: 1 pq: 115 rg: 18 | total time: 424.96m | eta: 54.1m
step 04941/05568 (88.74%) | loss: 2.410100 | lrm: 0.21 | dt: 5074.00ms | tok/sec: 206,656 | bf16_mfu: 49.89 | epoch: 1 pq: 115 rg: 20 | total time: 425.05m | eta: 54.0m
step 04942/05568 (88.76%) | loss: 2.420443 | lrm: 0.21 | dt: 5069.59ms | tok/sec: 206,836 | bf16_mfu: 49.93 | epoch: 1 pq: 115 rg: 22 | total time: 425.13m | eta: 54.0m
step 04943/05568 (88.78%) | loss: 2.407553 | lrm: 0.21 | dt: 5065.13ms | tok/sec: 207,018 | bf16_mfu: 49.98 | epoch: 1 pq: 115 rg: 24 | total time: 425.22m | eta: 53.9m
step 04944/05568 (88.79%) | loss: 2.391529 | lrm: 0.21 | dt: 5074.09ms | tok/sec: 206,653 | bf16_mfu: 49.89 | epoch: 1 pq: 115 rg: 26 | total time: 425.30m | eta: 53.8m
step 04945/05568 (88.81%) | loss: 2.396849 | lrm: 0.21 | dt: 5062.71ms | tok/sec: 207,117 | bf16_mfu: 50.00 | epoch: 1 pq: 115 rg: 28 | total time: 425.39m | eta: 53.7m
step 04946/05568 (88.83%) | loss: 2.398824 | lrm: 0.21 | dt: 5056.65ms | tok/sec: 207,365 | bf16_mfu: 50.06 | epoch: 1 pq: 115 rg: 30 | total time: 425.47m | eta: 53.6m
step 04947/05568 (88.85%) | loss: 2.399600 | lrm: 0.21 | dt: 5069.07ms | tok/sec: 206,857 | bf16_mfu: 49.94 | epoch: 1 pq: 115 rg: 32 | total time: 425.56m | eta: 53.5m
step 04948/05568 (88.86%) | loss: 2.406435 | lrm: 0.21 | dt: 5068.49ms | tok/sec: 206,881 | bf16_mfu: 49.94 | epoch: 1 pq: 115 rg: 34 | total time: 425.64m | eta: 53.4m
step 04949/05568 (88.88%) | loss: 2.399556 | lrm: 0.21 | dt: 5073.66ms | tok/sec: 206,670 | bf16_mfu: 49.89 | epoch: 1 pq: 115 rg: 36 | total time: 425.72m | eta: 53.4m
step 04950/05568 (88.90%) | loss: 2.404159 | lrm: 0.21 | dt: 5072.12ms | tok/sec: 206,733 | bf16_mfu: 49.91 | epoch: 1 pq: 115 rg: 38 | total time: 425.81m | eta: 53.3m
step 04951/05568 (88.92%) | loss: 2.406090 | lrm: 0.21 | dt: 5062.51ms | tok/sec: 207,125 | bf16_mfu: 50.00 | epoch: 1 pq: 115 rg: 40 | total time: 425.89m | eta: 53.2m
step 04952/05568 (88.94%) | loss: 2.400532 | lrm: 0.21 | dt: 5063.68ms | tok/sec: 207,077 | bf16_mfu: 49.99 | epoch: 1 pq: 115 rg: 42 | total time: 425.98m | eta: 53.1m
step 04953/05568 (88.95%) | loss: 2.402051 | lrm: 0.21 | dt: 5070.32ms | tok/sec: 206,806 | bf16_mfu: 49.93 | epoch: 1 pq: 115 rg: 44 | total time: 426.06m | eta: 53.0m
step 04954/05568 (88.97%) | loss: 2.386914 | lrm: 0.21 | dt: 5076.24ms | tok/sec: 206,565 | bf16_mfu: 49.87 | epoch: 1 pq: 115 rg: 46 | total time: 426.15m | eta: 52.9m
step 04955/05568 (88.99%) | loss: 2.392302 | lrm: 0.21 | dt: 5060.75ms | tok/sec: 207,197 | bf16_mfu: 50.02 | epoch: 1 pq: 115 rg: 48 | total time: 426.23m | eta: 52.8m
step 04956/05568 (89.01%) | loss: 2.399086 | lrm: 0.21 | dt: 5065.50ms | tok/sec: 207,003 | bf16_mfu: 49.97 | epoch: 1 pq: 115 rg: 50 | total time: 426.32m | eta: 52.8m
step 04957/05568 (89.03%) | loss: 2.395738 | lrm: 0.21 | dt: 5071.07ms | tok/sec: 206,775 | bf16_mfu: 49.92 | epoch: 1 pq: 115 rg: 52 | total time: 426.40m | eta: 52.7m
step 04958/05568 (89.04%) | loss: 2.366560 | lrm: 0.21 | dt: 5065.22ms | tok/sec: 207,014 | bf16_mfu: 49.98 | epoch: 1 pq: 115 rg: 54 | total time: 426.48m | eta: 52.6m
step 04959/05568 (89.06%) | loss: 2.361015 | lrm: 0.21 | dt: 5064.70ms | tok/sec: 207,036 | bf16_mfu: 49.98 | epoch: 1 pq: 115 rg: 56 | total time: 426.57m | eta: 52.5m
step 04960/05568 (89.08%) | loss: 2.363667 | lrm: 0.21 | dt: 5068.66ms | tok/sec: 206,874 | bf16_mfu: 49.94 | epoch: 1 pq: 115 rg: 58 | total time: 426.65m | eta: 52.4m
step 04961/05568 (89.10%) | loss: 2.366182 | lrm: 0.21 | dt: 5065.78ms | tok/sec: 206,991 | bf16_mfu: 49.97 | epoch: 1 pq: 115 rg: 60 | total time: 426.74m | eta: 52.3m
step 04962/05568 (89.12%) | loss: 2.365220 | lrm: 0.21 | dt: 5069.64ms | tok/sec: 206,834 | bf16_mfu: 49.93 | epoch: 1 pq: 115 rg: 62 | total time: 426.82m | eta: 52.2m
step 04963/05568 (89.13%) | loss: 2.378956 | lrm: 0.21 | dt: 5069.26ms | tok/sec: 206,850 | bf16_mfu: 49.94 | epoch: 1 pq: 115 rg: 64 | total time: 426.91m | eta: 52.1m
step 04964/05568 (89.15%) | loss: 2.372390 | lrm: 0.21 | dt: 5068.57ms | tok/sec: 206,878 | bf16_mfu: 49.94 | epoch: 1 pq: 115 rg: 66 | total time: 426.99m | eta: 52.1m
step 04965/05568 (89.17%) | loss: 2.365103 | lrm: 0.21 | dt: 5067.87ms | tok/sec: 206,906 | bf16_mfu: 49.95 | epoch: 1 pq: 115 rg: 68 | total time: 427.08m | eta: 52.0m
step 04966/05568 (89.19%) | loss: 2.363278 | lrm: 0.21 | dt: 5061.15ms | tok/sec: 207,181 | bf16_mfu: 50.02 | epoch: 1 pq: 115 rg: 68 | total time: 427.16m | eta: 51.9m
step 04967/05568 (89.21%) | loss: 2.386188 | lrm: 0.21 | dt: 5074.92ms | tok/sec: 206,619 | bf16_mfu: 49.88 | epoch: 1 pq: 115 rg: 70 | total time: 427.25m | eta: 51.8m
step 04968/05568 (89.22%) | loss: 2.385792 | lrm: 0.21 | dt: 5067.98ms | tok/sec: 206,902 | bf16_mfu: 49.95 | epoch: 1 pq: 115 rg: 72 | total time: 427.33m | eta: 51.7m
step 04969/05568 (89.24%) | loss: 2.395552 | lrm: 0.21 | dt: 5071.15ms | tok/sec: 206,772 | bf16_mfu: 49.92 | epoch: 1 pq: 115 rg: 74 | total time: 427.41m | eta: 51.6m
step 04970/05568 (89.26%) | loss: 2.379749 | lrm: 0.21 | dt: 5075.26ms | tok/sec: 206,605 | bf16_mfu: 49.88 | epoch: 1 pq: 115 rg: 76 | total time: 427.50m | eta: 51.5m
step 04971/05568 (89.28%) | loss: 2.377042 | lrm: 0.21 | dt: 5076.62ms | tok/sec: 206,550 | bf16_mfu: 49.86 | epoch: 1 pq: 115 rg: 78 | total time: 427.58m | eta: 51.5m
step 04972/05568 (89.30%) | loss: 2.384771 | lrm: 0.21 | dt: 5071.07ms | tok/sec: 206,775 | bf16_mfu: 49.92 | epoch: 1 pq: 115 rg: 80 | total time: 427.67m | eta: 51.4m
step 04973/05568 (89.31%) | loss: 2.410935 | lrm: 0.21 | dt: 5075.26ms | tok/sec: 206,605 | bf16_mfu: 49.88 | epoch: 1 pq: 115 rg: 82 | total time: 427.75m | eta: 51.3m
step 04974/05568 (89.33%) | loss: 2.415796 | lrm: 0.21 | dt: 5081.24ms | tok/sec: 206,362 | bf16_mfu: 49.82 | epoch: 1 pq: 116 rg: 0 | total time: 427.84m | eta: 51.2m
step 04975/05568 (89.35%) | loss: 2.409212 | lrm: 0.21 | dt: 5059.04ms | tok/sec: 207,267 | bf16_mfu: 50.04 | epoch: 1 pq: 116 rg: 2 | total time: 427.92m | eta: 51.1m
step 04976/05568 (89.37%) | loss: 2.393344 | lrm: 0.21 | dt: 5068.54ms | tok/sec: 206,879 | bf16_mfu: 49.94 | epoch: 1 pq: 116 rg: 4 | total time: 428.01m | eta: 51.0m
step 04977/05568 (89.39%) | loss: 2.403476 | lrm: 0.21 | dt: 5073.58ms | tok/sec: 206,673 | bf16_mfu: 49.89 | epoch: 1 pq: 116 rg: 6 | total time: 428.09m | eta: 50.9m
step 04978/05568 (89.40%) | loss: 2.405361 | lrm: 0.20 | dt: 5067.44ms | tok/sec: 206,924 | bf16_mfu: 49.95 | epoch: 1 pq: 116 rg: 8 | total time: 428.17m | eta: 50.9m
step 04979/05568 (89.42%) | loss: 2.406819 | lrm: 0.20 | dt: 5065.93ms | tok/sec: 206,986 | bf16_mfu: 49.97 | epoch: 1 pq: 116 rg: 10 | total time: 428.26m | eta: 50.8m
step 04980/05568 (89.44%) | loss: 2.406103 | lrm: 0.20 | dt: 5073.17ms | tok/sec: 206,690 | bf16_mfu: 49.90 | epoch: 1 pq: 116 rg: 12 | total time: 428.34m | eta: 50.7m
step 04981/05568 (89.46%) | loss: 2.410497 | lrm: 0.20 | dt: 5072.71ms | tok/sec: 206,709 | bf16_mfu: 49.90 | epoch: 1 pq: 116 rg: 14 | total time: 428.43m | eta: 50.6m
step 04982/05568 (89.48%) | loss: 2.408006 | lrm: 0.20 | dt: 5066.19ms | tok/sec: 206,975 | bf16_mfu: 49.97 | epoch: 1 pq: 116 rg: 16 | total time: 428.51m | eta: 50.5m
step 04983/05568 (89.49%) | loss: 2.405216 | lrm: 0.20 | dt: 5070.03ms | tok/sec: 206,818 | bf16_mfu: 49.93 | epoch: 1 pq: 116 rg: 18 | total time: 428.60m | eta: 50.4m
step 04984/05568 (89.51%) | loss: 2.383202 | lrm: 0.20 | dt: 5063.14ms | tok/sec: 207,099 | bf16_mfu: 50.00 | epoch: 1 pq: 116 rg: 20 | total time: 428.68m | eta: 50.3m
step 04985/05568 (89.53%) | loss: 2.384513 | lrm: 0.20 | dt: 5069.18ms | tok/sec: 206,853 | bf16_mfu: 49.94 | epoch: 1 pq: 116 rg: 22 | total time: 428.77m | eta: 50.2m
step 04986/05568 (89.55%) | loss: 2.411754 | lrm: 0.20 | dt: 5066.05ms | tok/sec: 206,981 | bf16_mfu: 49.97 | epoch: 1 pq: 116 rg: 24 | total time: 428.85m | eta: 50.2m
step 04987/05568 (89.57%) | loss: 2.419763 | lrm: 0.20 | dt: 5070.79ms | tok/sec: 206,787 | bf16_mfu: 49.92 | epoch: 1 pq: 116 rg: 26 | total time: 428.94m | eta: 50.1m
step 04988/05568 (89.58%) | loss: 2.413978 | lrm: 0.20 | dt: 5070.98ms | tok/sec: 206,779 | bf16_mfu: 49.92 | epoch: 1 pq: 116 rg: 28 | total time: 429.02m | eta: 50.0m
step 04989/05568 (89.60%) | loss: 2.404584 | lrm: 0.20 | dt: 5080.31ms | tok/sec: 206,400 | bf16_mfu: 49.83 | epoch: 1 pq: 116 rg: 30 | total time: 429.10m | eta: 49.9m
step 04990/05568 (89.62%) | loss: 2.411616 | lrm: 0.20 | dt: 5077.86ms | tok/sec: 206,499 | bf16_mfu: 49.85 | epoch: 1 pq: 116 rg: 32 | total time: 429.19m | eta: 49.8m
step 04991/05568 (89.64%) | loss: 2.427137 | lrm: 0.20 | dt: 5070.56ms | tok/sec: 206,797 | bf16_mfu: 49.92 | epoch: 1 pq: 116 rg: 34 | total time: 429.27m | eta: 49.7m
step 04992/05568 (89.66%) | loss: 2.409108 | lrm: 0.20 | dt: 5069.20ms | tok/sec: 206,852 | bf16_mfu: 49.94 | epoch: 1 pq: 116 rg: 36 | total time: 429.36m | eta: 49.6m
step 04993/05568 (89.67%) | loss: 2.403044 | lrm: 0.20 | dt: 5065.62ms | tok/sec: 206,998 | bf16_mfu: 49.97 | epoch: 1 pq: 116 rg: 38 | total time: 429.44m | eta: 49.6m
step 04994/05568 (89.69%) | loss: 2.419738 | lrm: 0.20 | dt: 5069.30ms | tok/sec: 206,848 | bf16_mfu: 49.94 | epoch: 1 pq: 116 rg: 40 | total time: 429.53m | eta: 49.5m
step 04995/05568 (89.71%) | loss: 2.404289 | lrm: 0.20 | dt: 5075.95ms | tok/sec: 206,577 | bf16_mfu: 49.87 | epoch: 1 pq: 116 rg: 42 | total time: 429.61m | eta: 49.4m
step 04996/05568 (89.73%) | loss: 2.399837 | lrm: 0.20 | dt: 5077.45ms | tok/sec: 206,516 | bf16_mfu: 49.86 | epoch: 1 pq: 116 rg: 44 | total time: 429.70m | eta: 49.3m
step 04997/05568 (89.74%) | loss: 2.397314 | lrm: 0.20 | dt: 5060.47ms | tok/sec: 207,209 | bf16_mfu: 50.02 | epoch: 1 pq: 116 rg: 46 | total time: 429.78m | eta: 49.2m
step 04998/05568 (89.76%) | loss: 2.391468 | lrm: 0.20 | dt: 5072.73ms | tok/sec: 206,708 | bf16_mfu: 49.90 | epoch: 1 pq: 116 rg: 48 | total time: 429.87m | eta: 49.1m
step 04999/05568 (89.78%) | loss: 2.391443 | lrm: 0.20 | dt: 5063.74ms | tok/sec: 207,075 | bf16_mfu: 49.99 | epoch: 1 pq: 116 rg: 50 | total time: 429.95m | eta: 49.0m
Step 05000 | Validation bpb: 0.726655
step 05000/05568 (89.80%) | loss: 2.384621 | lrm: 0.20 | dt: 4962.81ms | tok/sec: 211,286 | bf16_mfu: 51.01 | epoch: 1 pq: 116 rg: 52 | total time: 430.03m | eta: 48.9m
step 05001/05568 (89.82%) | loss: 2.395752 | lrm: 0.20 | dt: 5003.34ms | tok/sec: 209,575 | bf16_mfu: 50.59 | epoch: 1 pq: 116 rg: 52 | total time: 430.12m | eta: 48.9m
step 05002/05568 (89.83%) | loss: 2.395467 | lrm: 0.20 | dt: 5045.79ms | tok/sec: 207,811 | bf16_mfu: 50.17 | epoch: 1 pq: 116 rg: 54 | total time: 430.20m | eta: 48.8m
step 05003/05568 (89.85%) | loss: 2.387421 | lrm: 0.20 | dt: 5056.06ms | tok/sec: 207,390 | bf16_mfu: 50.07 | epoch: 1 pq: 116 rg: 56 | total time: 430.28m | eta: 48.7m
step 05004/05568 (89.87%) | loss: 2.399497 | lrm: 0.20 | dt: 5060.14ms | tok/sec: 207,222 | bf16_mfu: 50.03 | epoch: 1 pq: 116 rg: 58 | total time: 430.37m | eta: 48.6m
step 05005/05568 (89.89%) | loss: 2.392664 | lrm: 0.20 | dt: 5066.90ms | tok/sec: 206,946 | bf16_mfu: 49.96 | epoch: 1 pq: 116 rg: 60 | total time: 430.45m | eta: 48.5m
step 05006/05568 (89.91%) | loss: 2.382770 | lrm: 0.20 | dt: 5071.38ms | tok/sec: 206,763 | bf16_mfu: 49.92 | epoch: 1 pq: 116 rg: 62 | total time: 430.54m | eta: 48.4m
step 05007/05568 (89.92%) | loss: 2.395230 | lrm: 0.20 | dt: 5069.97ms | tok/sec: 206,820 | bf16_mfu: 49.93 | epoch: 1 pq: 116 rg: 64 | total time: 430.62m | eta: 48.3m
step 05008/05568 (89.94%) | loss: 2.392200 | lrm: 0.20 | dt: 5075.39ms | tok/sec: 206,600 | bf16_mfu: 49.88 | epoch: 1 pq: 116 rg: 66 | total time: 430.71m | eta: 48.3m
step 05009/05568 (89.96%) | loss: 2.399438 | lrm: 0.20 | dt: 5074.93ms | tok/sec: 206,618 | bf16_mfu: 49.88 | epoch: 1 pq: 116 rg: 68 | total time: 430.79m | eta: 48.2m
step 05010/05568 (89.98%) | loss: 2.400879 | lrm: 0.20 | dt: 7853.12ms | tok/sec: 133,523 | bf16_mfu: 32.23 | epoch: 1 pq: 116 rg: 70 | total time: 430.92m | eta: 48.1m
step 05011/05568 (90.00%) | loss: 2.402889 | lrm: 0.20 | dt: 5021.97ms | tok/sec: 208,797 | bf16_mfu: 50.41 | epoch: 1 pq: 116 rg: 72 | total time: 431.01m | eta: 48.0m
step 05012/05568 (90.01%) | loss: 2.382130 | lrm: 0.20 | dt: 5077.49ms | tok/sec: 206,514 | bf16_mfu: 49.86 | epoch: 1 pq: 116 rg: 74 | total time: 431.09m | eta: 47.9m
step 05013/05568 (90.03%) | loss: 2.382312 | lrm: 0.20 | dt: 5082.95ms | tok/sec: 206,292 | bf16_mfu: 49.80 | epoch: 1 pq: 116 rg: 76 | total time: 431.17m | eta: 47.8m
step 05014/05568 (90.05%) | loss: 2.380467 | lrm: 0.20 | dt: 5074.64ms | tok/sec: 206,630 | bf16_mfu: 49.88 | epoch: 1 pq: 116 rg: 78 | total time: 431.26m | eta: 47.7m
step 05015/05568 (90.07%) | loss: 2.377038 | lrm: 0.20 | dt: 5079.72ms | tok/sec: 206,424 | bf16_mfu: 49.83 | epoch: 1 pq: 116 rg: 80 | total time: 431.34m | eta: 47.7m
step 05016/05568 (90.09%) | loss: 2.370445 | lrm: 0.19 | dt: 5080.19ms | tok/sec: 206,404 | bf16_mfu: 49.83 | epoch: 1 pq: 116 rg: 82 | total time: 431.43m | eta: 47.6m
